,F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
200,110147,110158,0.00608,0.02558,0.01014,274.3,274.3,274.3,0,0,1,0,0,113.6,-14.38,-112.84,16.49,0,0,0,0
201,110148,110152,0.00522,0.02593,0.00522,232.3,232.3,232.3,0,0,1,0,0,-15.17,-1.01,15.18,0.52,0,0,0,0
202,110148,110591,0.00602,0.03589,0.04397,279.4,279.4,279.4,0,0,1,0,0,143.69,-1.03,-142.51,3.44,0,0,0,0
203,110148,230037,0.01207,0.05284,0.02296,284.1,284.1,284.1,0,0,1,0,0,-149.28,20.82,151.89,-11.86,0,0,0,0
204,110959,110150,0.00242,0.01312,0.01433,281.5,281.5,281.5,0,0,1,0,0,0.38,-14.99,-0.38,13.49,0,0,0,0
205,110150,110966,0.00264,0.01805,0.0129,304.5,304.5,304.5,0,0,1,0,0,165.47,13.1,-164.79,-9.78,0,0,0,0
206,110150,230053,0.00291,0.01686,0.01068,276.4,276.4,276.4,0,0,1,0,0,-78.91,43.76,79.13,-43.59,0,0,0,0
207,110150,230096,0.00198,0.00998,0.07222,269.5,269.5,269.5,0,0,1,0,0,-91.39,-71.93,91.63,65.42,0,0,0,0
208,110153,110959,0.00341,0.01827,0.01674,276.5,276.5,276.5,0,0,1,0,0,-82.15,1.66,82.37,-2.25,0,0,0,0
209,110966,110153,0.00373,0.01905,0.00462,273.7,273.7,273.7,0,0,1,0,0,-76.54,4.19,76.75,-3.61,0,0,0,0
210,110155,110154,0.00205,0.01048,0.0075,326.4,326.4,326.4,0,0,1,0,0,-172.17,16.23,172.74,-14.08,0,0,0,0
211,110155,110154,0.00205,0.01048,0.0075,326.4,326.4,326.4,0,0,1,0,0,-172.17,16.23,172.74,-14.08,0,0,0,0
212,110154,230111,0.00229,0.01564,0.10445,328.9,328.9,328.9,0,0,1,0,0,-175.59,13.21,176.26,-19.79,0,0,0,0
213,110154,230111,0.00229,0.01564,0.10445,328.9,328.9,328.9,0,0,1,0,0,-175.59,13.21,176.26,-19.79,0,0,0,0
214,110155,110262,0.01239,0.08048,0.03898,323.8,323.8,323.8,0,0,1,0,0,169.72,2.35,-166.36,15.4,0,0,0,0
215,110155,110262,0.01239,0.08048,0.03898,323.8,323.8,323.8,0,0,1,0,0,169.72,2.35,-166.36,15.4,0,0,0,0
216,110156,111405,0.00599,0.02985,0.01326,248.3,248.3,248.3,0,0,1,0,0,-24.9,-8.46,24.94,7.24,0,0,0,0
217,111407,110157,0.00105,0.00646,0.00281,275.6,275.6,275.6,0,0,1,0,0,-99.93,18.16,100.03,-17.82,0,0,0,0
218,110579,110158,0.00431,0.02186,0.00567,273.4,273.4,273.4,0,0,1,0,0,-109.47,19.23,109.98,-17.24,0,0,0,0
219,110161,110160,0.0004,0.02824,0.0,470.9,470.9,470.9,1,0,1,0,0,-207.85,8.27,208.01,3.06,0,0,0,0
220,110161,110160,0.0004,0.02824,0.0,470.9,470.9,470.9,1,0,1,0,0,-207.85,8.27,208.01,3.06,0,0,0,0
221,110160,111389,0.00164,0.01601,0.63946,1233.7,1233.7,1233.7,0,0,1,0,0,-591.96,43.94,597.38,-60.1,0,0,0,0
222,110160,230072,0.0012,0.01416,0.31062,1131.1,1131.1,1131.1,0,0,1,0,0,175.94,-0.62,-175.59,-28.66,0,0,0,0
223,110161,230039,0.00279,0.01302,0.00511,282.4,282.4,282.4,0,0,1,0,0,122.01,-5.12,-121.62,6.37,0,0,0,0
224,110161,230065,0.00324,0.0168,0.00889,278.1,278.1,278.1,0,0,1,0,0,93.03,-2.27,-92.77,2.66,0,0,0,0
225,110163,110162,0.00135,0.037,0.0,332.2,332.2,332.2,1,0,1,0,0,-120.54,-6.7,120.73,11.89,0,0,0,0
226,111182,110162,0.00446,0.02119,0.0046,288.0,288.0,288.0,0,0,1,0,0,121.35,14.38,-120.73,-11.89,0,0,0,0
227,110163,110167,0.01578,0.03669,0.00207,138.3,138.3,138.3,0,0,1,0,0,33.18,-6.84,-33.0,7.03,0,0,0,0
228,110163,110179,0.01548,0.03278,0.00114,138.3,138.3,138.3,0,0,1,0,0,45.26,0.94,-44.95,-0.41,0,0,0,0
229,110164,110171,0.00485,0.01485,0.0213,155.2,155.2,155.2,0,0,1,0,0,-29.76,-31.62,29.85,29.7,0,0,0,0
230,110164,110173,0.00409,0.01119,0.00082,145.5,145.5,145.5,0,0,1,0,0,-0.44,20.12,0.45,-20.16,0,0,0,0
231,110166,110165,0.00171,0.05133,0.0,280.5,280.5,280.5,1,0,1,0,0,-112.75,18.19,112.97,-11.74,0,0,0,0
232,110176,110165,0.00168,0.01159,0.00584,313.2,313.2,313.2,0,0,1,0,0,-148.93,-11.4,149.3,13.34,0,0,0,0
233,110165,110743,0.0039,0.02048,0.00677,334.2,334.2,334.2,0,0,1,0,0,-131.13,-0.8,131.79,3.53,0,0,0,0
234,110165,110743,0.0039,0.02048,0.00677,334.2,334.2,334.2,0,0,1,0,0,-131.13,-0.8,131.79,3.53,0,0,0,0
235,110166,110171,0.00745,0.02446,0.00113,135.2,135.2,135.2,0,0,1,0,0,30.98,5.69,-30.91,-5.57,0,0,0,0
236,110166,110178,0.01679,0.04787,0.00358,107.6,107.6,107.6,0,0,1,0,0,22.43,-28.73,-22.21,28.96,0,0,0,0
237,110166,110871,0.01583,0.0345,0.02191,126.5,126.5,126.5,0,0,1,0,0,21.45,-0.84,-21.38,-1.27,0,0,0,0
238,110167,110168,0.01391,0.02791,0.00195,111.7,111.7,111.7,0,0,1,0,0,38.32,14.59,-38.09,-14.33,0,0,0,0
239,110167,110177,0.01678,0.03842,0.00295,119.7,119.7,119.7,0,0,1,0,0,-20.94,20.29,21.08,-20.27,0,0,0,0
240,110178,110167,0.01243,0.02572,0.00181,103.3,103.3,103.3,0,0,1,0,0,10.33,45.49,-10.08,-45.15,0,0,0,0
241,110168,110424,0.02117,0.05247,0.00664,123.6,123.6,123.6,0,0,1,0,0,4.51,-6.14,-4.5,5.49,0,0,0,0
242,110168,110694,0.01404,0.03182,0.00357,133.0,133.0,133.0,0,0,1,0,0,28.07,4.89,-27.96,-4.99,0,0,0,0
243,110168,110755,0.04592,0.11565,0.00557,109.6,109.6,109.6,0,0,1,0,0,-20.89,9.98,21.13,-9.93,0,0,0,0
244,110170,110169,0.00239,0.07064,0.0,165.5,165.5,165.5,1,0,1,0,0,-52.06,10.96,52.13,-9.06,0,0,0,0
245,110169,110174,0.00225,0.01221,0.00482,254.4,254.4,254.4,0,0,1,0,0,-52.13,9.06,52.19,-9.23,0,0,0,0
246,110178,110170,0.00612,0.01925,0.00107,121.8,121.8,121.8,0,0,1,0,0,-11.83,21.96,11.86,-21.96,0,0,0,0
247,110171,110177,0.01187,0.03263,0.00064,122.2,122.2,122.2,0,0,1,0,0,-13.64,15.57,13.69,-15.5,0,0,0,0
248,110171,110178,0.01153,0.03582,0.00189,87.1,87.1,87.1,0,0,1,0,0,9.79,-41.28,-9.59,41.7,0,0,0,0
249,110173,110172,0.00132,0.03835,0.0,251.7,251.7,251.7,1,0,1,0,0,-94.86,11.79,94.98,-8.33,0,0,0,0
250,110176,110172,0.00273,0.01655,0.0083,306.6,306.6,306.6,0,0,1,0,0,79.3,16.23,-79.12,-16.01,0,0,0,0
251,110172,110824,0.00209,0.01026,0.00458,286.6,286.6,286.6,0,0,1,0,0,-15.86,24.34,15.88,-24.72,0,0,0,0
252,110173,110705,0.01539,0.03983,0.00343,130.6,130.6,130.6,0,0,1,0,0,29.87,15.19,-29.7,-15.09,0,0,0,0
253,110173,110825,0.0081,0.01661,0.00475,131.5,131.5,131.5,0,0,1,0,0,9.84,-18.42,-9.8,18.0,0,0,0,0
254,110175,110174,0.00207,0.05559,0.0,267.3,267.3,267.3,1,0,1,0,0,-86.33,-22.39,86.49,26.78,0,0,0,0
255,110174,111182,0.00488,0.02856,0.01957,294.6,294.6,294.6,0,0,1,0,0,-138.68,-17.54,139.6,20.84,0,0,0,0
256,110175,110179,0.0132,0.02428,0.00358,125.2,125.2,125.2,0,0,1,0,0,-21.06,-18.57,21.16,18.39,0,0,0,0
257,110175,110692,0.02121,0.05854,0.00291,109.7,109.7,109.7,0,0,1,0,0,8.58,-0.05,-8.56,-0.21,0,0,0,0
258,110175,110698,0.01411,0.03535,0.002,132.8,132.8,132.8,0,0,1,0,0,21.92,14.34,-21.82,-14.3,0,0,0,0
259,110175,110705,0.01736,0.03464,0.00171,142.6,142.6,142.6,0,0,1,0,0,14.62,15.38,-14.55,-15.4,0,0,0,0
260,110175,110706,0.02705,0.06626,0.00211,112.9,112.9,112.9,0,0,1,0,0,19.17,-0.41,-19.08,0.44,0,0,0,0
261,110177,110176,0.00164,0.05923,0.0,176.8,176.8,176.8,1,0,1,0,0,-69.56,7.67,69.63,-4.83,0,0,0,0
262,110760,110177,0.01657,0.04321,0.00269,150.9,150.9,150.9,0,0,1,0,0,42.41,-8.85,-42.11,9.36,0,0,0,0
263,110179,110846,0.05922,0.11929,0.00579,96.2,96.2,96.2,0,0,1,0,0,0.39,-25.08,-0.04,25.18,0,0,0,0
264,110187,110180,0.00425,0.01327,0.00043,112.1,112.1,112.1,0,0,1,0,0,11.85,15.71,-11.83,-15.71,0,0,0,0
265,110180,111015,0.00369,0.00943,0.0009,107.3,107.3,107.3,0,0,1,0,0,1.83,13.53,-1.83,-13.6,0,0,0,0
266,110181,110246,0.00444,0.00794,0.00916,128.5,128.5,128.5,0,0,1,0,0,-30.68,-26.05,30.75,25.21,0,0,0,0
267,110181,110278,0.00324,0.00697,0.00033,130.3,130.3,130.3,0,0,1,0,0,13.48,15.47,-13.47,-15.47,0,0,0,0
268,110182,110184,0.00418,0.00787,0.00148,134.1,134.1,134.1,0,0,1,0,0,-58.33,-14.66,58.48,14.78,0,0,0,0
269,110182,110995,0.00778,0.01978,0.0023,128.4,128.4,128.4,0,0,1,0,0,51.93,12.71,-51.72,-12.4,0,0,0,0
270,110184,110183,0.00355,0.00784,0.00065,111.0,111.0,111.0,0,0,1,0,0,-8.03,-19.34,8.04,19.3,0,0,0,0
271,110183,110196,0.00233,0.00573,0.00027,120.5,120.5,120.5,0,0,1,0,0,-17.24,-22.61,17.26,22.63,0,0,0,0
272,110184,110200,0.00515,0.01238,0.0006,70.3,70.3,70.3,0,0,1,0,0,-5.33,11.92,5.34,-11.96,0,0,0,0
273,110202,110184,0.00273,0.0068,0.00029,137.4,137.4,137.4,0,0,1,0,0,29.86,-27.65,-29.81,27.72,0,0,0,0
274,110184,110207,0.00742,0.01664,0.00244,81.9,81.9,81.9,0,0,1,0,0,-20.61,-36.36,20.73,36.38,0,0,0,0
275,110185,110213,0.00257,0.0073,0.00043,125.2,125.2,125.2,0,0,1,0,0,-10.36,1.52,10.36,-1.56,0,0,0,0
276,110282,110185,0.00576,0.01233,0.00044,120.5,120.5,120.5,0,0,1,0,0,-6.46,2.61,6.47,-2.65,0,0,0,0
277,110186,110214,0.00297,0.00929,0.00244,136.6,136.6,136.6,0,0,1,0,0,1.89,17.63,-1.88,-17.86,0,0,0,0
278,110186,110220,0.00356,0.00807,0.00072,101.3,101.3,101.3,0,0,1,0,0,10.06,-23.47,-10.04,23.44,0,0,0,0
279,110226,110186,0.00505,0.01354,0.00093,124.1,124.1,124.1,0,0,1,0,0,17.27,-5.06,-17.26,5.01,0,0,0,0
280,110187,110281,0.0033,0.00864,0.00172,122.3,122.3,122.3,0,0,1,0,0,-28.75,6.32,28.78,-6.43,0,0,0,0
281,110188,110191,0.0011,0.02915,0.0,179.8,179.8,179.8,1,0,1,0,0,41.36,-6.44,-41.35,6.93,0,0,0,0
282,110588,110188,0.00159,0.01015,0.00742,234.3,234.3,234.3,0,0,1,0,0,41.39,-7.05,-41.36,6.44,0,0,0,0
283,110189,110191,0.00518,0.10979,0.0,124.3,124.3,124.3,1,0,1,0,0,-41.26,8.75,41.35,-6.93,0,0,0,0
284,110189,110276,0.00182,0.00483,0.00467,121.8,121.8,121.8,0,0,1,0,0,33.36,-9.95,-33.34,9.51,0,0,0,0
285,110190,110191,0.0,0.01,0.0,150.0,150.0,150.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
286,110205,110192,0.00165,0.00481,0.00062,129.7,129.7,129.7,0,0,1,0,0,22.21,12.67,-22.2,-12.7,0,0,0,0
287,110192,111015,0.00449,0.00973,0.00209,124.9,124.9,124.9,0,0,1,0,0,15.8,11.12,-15.79,-11.3,0,0,0,0
288,110193,110201,0.00308,0.00779,0.00114,105.3,105.3,105.3,0,0,1,0,0,-15.47,2.91,15.47,-3.01,0,0,0,0
289,110193,110263,0.00325,0.00974,0.00236,112.6,112.6,112.6,0,0,1,0,0,9.77,-4.34,-9.76,4.1,0,0,0,0
290,110194,110275,0.00276,0.00726,0.00187,100.0,100.0,100.0,0,0,1,0,0,-14.04,32.01,14.07,-32.12,0,0,0,0
291,110280,110194,0.00444,0.01076,0.00096,102.5,102.5,102.5,0,0,1,0,0,-1.55,-31.11,1.59,31.11,0,0,0,0
292,110194,110286,0.00186,0.00404,0.00149,125.9,125.9,125.9,0,0,1,0,0,8.84,35.15,-8.82,-35.26,0,0,0,0
293,110195,110204,0.00261,0.00941,0.00266,120.9,120.9,120.9,0,0,1,0,0,-26.68,35.86,26.72,-35.96,0,0,0,0
294,110224,110195,0.0023,0.00531,0.00033,116.7,116.7,116.7,0,0,1,0,0,-21.83,37.42,21.88,-37.36,0,0,0,0
295,110196,110229,0.00306,0.0054,0.00054,129.0,129.0,129.0,0,0,1,0,0,-12.85,23.3,12.87,-23.32,0,0,0,0
296,110196,110268,0.00317,0.00836,0.0005,128.7,128.7,128.7,0,0,1,0,0,-1.76,-44.71,1.82,44.81,0,0,0,0
297,110277,110196,0.00233,0.00604,0.00018,124.2,124.2,124.2,0,0,1,0,0,5.06,1.74,-5.06,-1.75,0,0,0,0
298,110197,110201,0.00244,0.00689,0.00684,112.5,112.5,112.5,0,0,1,0,0,10.5,9.85,-10.5,-10.55,0,0,0,0
299,110197,110211,0.00912,0.02373,0.00181,85.6,85.6,85.6,0,0,1,0,0,-17.04,0.3,17.06,-0.42,0,0,0,0
300,110197,110265,0.00552,0.01316,0.00099,108.1,108.1,108.1,0,0,1,0,0,-1.47,-12.86,1.47,12.78,0,0,0,0
301,110198,110263,0.00318,0.00699,0.0005,110.2,110.2,110.2,0,0,1,0,0,-35.95,-12.07,36.0,12.12,0,0,0,0
302,110198,110997,0.0351,0.08259,0.00207,103.1,103.1,103.1,0,0,1,0,0,19.85,3.79,-19.71,-3.68,0,0,0,0
303,110249,110199,0.00481,0.01537,0.00043,117.9,117.9,117.9,0,0,1,0,0,1.69,10.19,-1.69,-10.22,0,0,0,0
304,110199,110258,0.00357,0.00839,0.00052,112.2,112.2,112.2,0,0,1,0,0,-3.11,8.72,3.12,-8.77,0,0,0,0
305,110200,110208,0.00857,0.02058,0.00321,86.8,86.8,86.8,0,0,1,0,0,-12.64,9.85,12.66,-10.13,0,0,0,0
306,110201,111013,0.00516,0.01251,0.0004,111.6,111.6,111.6,0,0,1,0,0,-9.39,12.66,9.41,-12.67,0,0,0,0
307,110261,110202,0.00206,0.0055,0.00033,138.8,138.8,138.8,0,0,1,0,0,33.13,-26.9,-33.1,26.97,0,0,0,0
308,110203,110254,0.00389,0.00982,0.01049,104.3,104.3,104.3,0,0,1,0,0,19.42,-1.19,-19.41,0.11,0,0,0,0
309,110259,110203,0.0028,0.00851,0.00097,109.8,109.8,109.8,0,0,1,0,0,22.44,-1.04,-22.43,0.97,0,0,0,0
310,110264,110204,0.00327,0.00877,0.00019,127.4,127.4,127.4,0,0,1,0,0,-20.7,-29.4,20.74,29.49,0,0,0,0
311,110204,111046,0.00584,0.01438,0.00695,134.8,134.8,134.8,0,0,1,0,0,-48.8,6.17,48.93,-6.58,0,0,0,0
312,110205,110281,0.00262,0.00662,0.00075,132.8,132.8,132.8,0,0,1,0,0,-25.9,-13.27,25.92,13.24,0,0,0,0
313,110206,110239,0.00549,0.01394,0.00087,113.4,113.4,113.4,0,0,1,0,0,-0.39,6.98,0.39,-7.07,0,0,0,0
314,110282,110206,0.00501,0.00919,0.00019,119.7,119.7,119.7,0,0,1,0,0,5.41,-2.76,-5.41,2.74,0,0,0,0
315,110207,110252,0.00646,0.01631,0.00187,91.6,91.6,91.6,0,0,1,0,0,-24.62,-37.21,24.74,37.32,0,0,0,0
316,110208,110278,0.00497,0.01205,0.00219,98.8,98.8,98.8,0,0,1,0,0,-17.96,9.38,17.98,-9.56,0,0,0,0
317,110230,110209,0.00367,0.00877,0.00249,116.1,116.1,116.1,0,0,1,0,0,-17.84,-3.73,17.85,3.49,0,0,0,0
318,110209,110253,0.00354,0.00948,0.00048,100.6,100.6,100.6,0,0,1,0,0,-18.79,-16.32,18.81,16.33,0,0,0,0
319,110256,110209,0.0045,0.01173,0.00045,123.6,123.6,123.6,0,0,1,0,0,7.07,-9.92,-7.06,9.89,0,0,0,0
320,110210,110255,0.00271,0.00627,0.0011,119.6,119.6,119.6,0,0,1,0,0,32.38,-1.66,-32.36,1.6,0,0,0,0
321,110210,110258,0.00548,0.01182,0.00034,126.5,126.5,126.5,0,0,1,0,0,-39.88,-0.14,39.97,0.29,0,0,0,0
322,110211,110217,0.00985,0.01387,0.00108,97.6,97.6,97.6,0,0,1,0,0,-22.36,-1.53,22.41,1.48,0,0,0,0
323,110213,110212,0.00245,0.04826,0.0,396.7,396.7,396.7,1,0,1,0,0,-174.3,69.86,175.11,-53.8,0,0,0,0
324,110213,110238,0.00343,0.00651,0.0013,144.6,144.6,144.6,0,0,1,0,0,60.35,22.51,-60.22,-22.39,0,0,0,0
325,110242,110213,0.00626,0.01371,0.00087,125.5,125.5,125.5,0,0,1,0,0,-47.41,33.41,47.61,-33.07,0,0,0,0
326,110243,110213,0.0043,0.0113,0.00065,131.8,131.8,131.8,0,0,1,0,0,-35.77,39.89,35.88,-39.66,0,0,0,0
327,110213,110279,0.00507,0.00866,0.00033,121.3,121.3,121.3,0,0,1,0,0,13.3,-20.42,-13.27,20.43,0,0,0,0
328,110214,110250,0.00442,0.01175,0.00033,131.0,131.0,131.0,0,0,1,0,0,-3.02,16.13,3.03,-16.14,0,0,0,0
329,110215,110248,0.00554,0.01304,0.00648,109.5,109.5,109.5,0,0,1,0,0,22.74,-6.88,-22.71,6.26,0,0,0,0
330,110287,110215,0.00282,0.00833,0.00137,114.4,114.4,114.4,0,0,1,0,0,28.16,-5.53,-28.14,5.45,0,0,0,0
331,110237,110216,0.0042,0.00963,0.00047,93.4,93.4,93.4,0,0,1,0,0,-3.07,36.09,3.12,-36.01,0,0,0,0
332,110278,110216,0.00235,0.00505,0.00016,99.2,99.2,99.2,0,0,1,0,0,4.3,-21.05,-4.28,21.06,0,0,0,0
333,110216,111032,0.04119,0.09521,0.00325,82.7,82.7,82.7,0,0,1,0,0,-7.54,12.62,7.63,-12.75,0,0,0,0
334,110238,110217,0.00301,0.00958,0.0014,107.7,107.7,107.7,0,0,1,0,0,29.44,3.52,-29.41,-3.59,0,0,0,0
335,110218,110219,0.00216,0.00571,0.00047,116.2,116.2,116.2,0,0,1,0,0,-27.41,24.87,27.44,-24.84,0,0,0,0
336,110218,110241,0.00597,0.0132,0.0029,111.2,111.2,111.2,0,0,1,0,0,23.08,-26.07,-23.01,25.91,0,0,0,0
337,110219,110284,0.00305,0.00858,0.00028,119.9,119.9,119.9,0,0,1,0,0,-31.13,23.71,31.17,-23.62,0,0,0,0
338,110220,110249,0.00556,0.01247,0.00342,90.8,90.8,90.8,0,0,1,0,0,-3.34,-10.21,3.34,9.86,0,0,0,0
339,110283,110220,0.00272,0.00566,0.00042,98.0,98.0,98.0,0,0,1,0,0,-9.48,13.95,9.49,-13.98,0,0,0,0
340,110221,110285,0.00334,0.00745,0.0003,119.8,119.8,119.8,0,0,1,0,0,-11.42,20.59,11.44,-20.58,0,0,0,0
341,110221,110594,0.0067,0.01971,0.00341,118.0,118.0,118.0,0,0,1,0,0,9.47,-21.04,-9.44,20.77,0,0,0,0
342,110222,110244,0.01032,0.02292,0.0024,126.4,126.4,126.4,0,0,1,0,0,-19.12,15.14,19.17,-15.27,0,0,0,0
343,110222,111038,0.00621,0.01331,0.00734,122.3,122.3,122.3,0,0,1,0,0,15.73,-16.34,-15.7,15.62,0,0,0,0
344,110223,110247,0.00384,0.01207,0.00085,88.4,88.4,88.4,0,0,1,0,0,-13.31,-12.16,13.33,12.11,0,0,0,0
345,110248,110223,0.00418,0.00926,0.00044,102.3,102.3,102.3,0,0,1,0,0,-5.91,-9.56,5.91,9.52,0,0,0,0
346,110224,110268,0.00369,0.00785,0.00062,119.9,119.9,119.9,0,0,1,0,0,18.03,53.71,-17.92,-53.54,0,0,0,0
347,110225,110242,0.00296,0.00536,0.00568,120.2,120.2,120.2,0,0,1,0,0,-42.73,34.54,42.81,-34.99,0,0,0,0
348,110225,110254,0.00282,0.0067,0.00051,113.8,113.8,113.8,0,0,1,0,0,37.13,-34.69,-37.06,34.8,0,0,0,0
349,110272,110226,0.00441,0.01143,0.00052,100.2,100.2,100.2,0,0,1,0,0,4.29,2.03,-4.29,-2.09,0,0,0,0
350,110226,110274,0.00551,0.01207,0.00031,125.3,125.3,125.3,0,0,1,0,0,-18.98,6.1,19.0,-6.09,0,0,0,0
351,110227,110272,0.00419,0.01055,0.00029,110.7,110.7,110.7,0,0,1,0,0,12.3,3.07,-12.29,-3.08,0,0,0,0
352,110227,110287,0.00279,0.00807,0.00053,115.9,115.9,115.9,0,0,1,0,0,29.08,-5.22,-29.06,5.23,0,0,0,0
353,110227,110576,0.01232,0.02571,0.00378,141.8,141.8,141.8,0,0,1,0,0,-43.87,1.7,44.09,-1.63,0,0,0,0
354,110228,110284,0.0037,0.00729,0.00064,124.5,124.5,124.5,0,0,1,0,0,11.77,-16.24,-11.76,16.2,0,0,0,0
355,110228,110580,0.01147,0.02755,0.01732,120.8,120.8,120.8,0,0,1,0,0,-14.86,15.34,14.91,-17.04,0,0,0,0
356,110229,111166,0.02851,0.05501,0.00507,132.9,132.9,132.9,0,0,1,0,0,-17.47,22.19,17.69,-22.29,0,0,0,0
357,110230,110277,0.00444,0.01198,0.00132,118.6,118.6,118.6,0,0,1,0,0,15.66,3.13,-15.65,-3.24,0,0,0,0
358,110231,110232,0.00454,0.01136,0.00054,90.5,90.5,90.5,0,0,1,0,0,14.34,1.94,-14.33,-1.97,0,0,0,0
359,110231,110236,0.00732,0.01752,0.00118,120.5,120.5,120.5,0,0,1,0,0,-21.6,-16.19,21.65,16.19,0,0,0,0
360,110231,111044,0.02209,0.06007,0.00457,112.9,112.9,112.9,0,0,1,0,0,5.46,13.88,-5.41,-14.22,0,0,0,0
361,110232,110233,0.008,0.02355,0.00094,99.4,99.4,99.4,0,0,1,0,0,-21.04,-2.55,21.08,2.55,0,0,0,0
362,110235,110232,0.00535,0.01307,0.00036,101.5,101.5,101.5,0,0,1,0,0,-11.89,1.98,11.9,-2.0,0,0,0,0
363,110232,110270,0.0021,0.00672,0.00051,87.6,87.6,87.6,0,0,1,0,0,17.28,4.72,-17.27,-4.75,0,0,0,0
364,110233,110234,0.01563,0.03386,0.00129,96.0,96.0,96.0,0,0,1,0,0,15.69,-25.65,-15.55,25.81,0,0,0,0
365,110233,110592,0.02388,0.04655,0.00618,120.1,120.1,120.1,0,0,1,0,0,-39.63,22.27,40.1,-21.99,0,0,0,0
366,110234,110237,0.0104,0.02324,0.00208,101.1,101.1,101.1,0,0,1,0,0,21.74,6.83,-21.69,-6.93,0,0,0,0
367,110234,110267,0.01324,0.02557,0.0016,107.8,107.8,107.8,0,0,1,0,0,-9.43,-33.47,9.58,33.59,0,0,0,0
368,110235,111049,0.01554,0.03651,0.00322,91.6,91.6,91.6,0,0,1,0,0,6.89,-2.13,-6.88,1.82,0,0,0,0
369,110238,110236,0.00251,0.00652,0.00072,124.4,124.4,124.4,0,0,1,0,0,24.68,16.92,-24.66,-16.94,0,0,0,0
370,110275,110237,0.00551,0.00931,0.00025,111.7,111.7,111.7,0,0,1,0,0,-23.37,29.63,23.44,-29.53,0,0,0,0
371,110239,110284,0.00406,0.01028,0.00144,109.0,109.0,109.0,0,0,1,0,0,-4.72,5.87,4.72,-6.02,0,0,0,0
372,110240,110251,0.00935,0.02259,0.0021,91.3,91.3,91.3,0,0,1,0,0,21.43,4.49,-21.39,-4.61,0,0,0,0
373,110240,110266,0.01432,0.0342,0.00179,87.9,87.9,87.9,0,0,1,0,0,-0.24,-17.07,0.28,16.97,0,0,0,0
374,110274,110240,0.00458,0.01306,0.00079,112.2,112.2,112.2,0,0,1,0,0,26.93,-11.21,-26.89,11.23,0,0,0,0
375,110241,110248,0.00294,0.00802,0.00245,76.4,76.4,76.4,0,0,1,0,0,12.26,34.66,-12.22,-34.82,0,0,0,0
376,110241,110267,0.0034,0.00805,0.00018,101.0,101.0,101.0,0,0,1,0,0,16.47,-74.78,-16.28,75.2,0,0,0,0
377,110241,110283,0.00479,0.01252,0.00637,101.2,101.2,101.2,0,0,1,0,0,-7.67,13.83,7.68,-14.48,0,0,0,0
378,110243,110244,0.00288,0.0084,0.0006,129.8,129.8,129.8,0,0,1,0,0,23.44,-13.85,-23.42,13.84,0,0,0,0
379,110243,110266,0.00619,0.0109,0.00062,101.9,101.9,101.9,0,0,1,0,0,7.53,-27.48,-7.48,27.49,0,0,0,0
380,110246,110245,0.00427,0.01184,0.00041,44.9,44.9,44.9,0,0,1,0,0,-10.98,-2.65,10.98,2.62,0,0,0,0
381,110245,110251,0.00407,0.0108,0.00072,76.9,76.9,76.9,0,0,1,0,0,-16.38,-3.6,16.39,3.56,0,0,0,0
382,110246,110248,0.00327,0.00886,0.00542,135.3,135.3,135.3,0,0,1,0,0,-35.16,-37.48,35.24,37.13,0,0,0,0
383,110265,110246,0.00386,0.00994,0.00047,97.4,97.4,97.4,0,0,1,0,0,-8.87,-13.0,8.88,12.98,0,0,0,0
384,110247,110276,0.00339,0.01102,0.00095,97.7,97.7,97.7,0,0,1,0,0,-17.58,-12.79,17.59,12.73,0,0,0,0
385,110276,110249,0.00316,0.01015,0.00066,102.4,102.4,102.4,0,0,1,0,0,10.65,20.94,-10.63,-20.96,0,0,0,0
386,110250,110257,0.00554,0.01296,0.00141,114.7,114.7,114.7,0,0,1,0,0,20.56,-5.77,-20.54,5.67,0,0,0,0
387,110589,110250,0.00532,0.01594,0.00081,135.8,135.8,135.8,0,0,1,0,0,28.15,-20.52,-28.09,20.62,0,0,0,0
388,110252,110254,0.00396,0.00983,0.00142,98.0,98.0,98.0,0,0,1,0,0,-27.53,52.59,27.66,-52.42,0,0,0,0
389,110253,110254,0.00492,0.01238,0.0004,105.3,105.3,105.3,0,0,1,0,0,-23.06,-16.71,23.1,16.76,0,0,0,0
390,110255,110256,0.00519,0.01554,0.00045,118.1,118.1,118.1,0,0,1,0,0,12.68,-8.06,-12.67,8.04,0,0,0,0
391,110255,110260,0.00372,0.01028,0.00106,138.0,138.0,138.0,0,0,1,0,0,12.08,5.47,-12.07,-5.57,0,0,0,0
392,110257,110260,0.01555,0.04126,0.00128,109.2,109.2,109.2,0,0,1,0,0,14.84,-6.95,-14.8,6.92,0,0,0,0
393,110258,110582,0.01734,0.0377,0.00361,147.3,147.3,147.3,0,0,1,0,0,-45.34,7.8,45.69,-7.43,0,0,0,0
394,110259,110574,0.01475,0.04147,0.0021,117.6,117.6,117.6,0,0,1,0,0,-29.64,-0.09,29.76,0.21,0,0,0,0
