bus_name,BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
KATY 14 1,110199,1,4.8,1.5,0,0.0,7,1.0296429,-24.712413,69.0,1,1.1,0.9,27.46,0.01,0,0
CYPRESS 5 1,110200,1,7.3,2.11,0,0.0,7,1.0207218,-25.387166,69.0,1,1.1,0.9,27.48,0.0,0,0
KATY 15 1,110201,1,4.42,0.9,0,0.0,7,1.0200662,-24.974879,69.0,1,1.1,0.9,27.48,0.0,0,0
KATY 16 1,110202,1,3.24,0.68,0,0.0,7,1.0208544,-25.304259,69.0,1,1.1,0.9,27.48,0.0,0,0
KATY 17 1,110203,1,3.01,0.22,0,0.0,7,1.0334607,-24.969872,69.0,1,1.1,0.9,27.47,0.01,0,0
CYPRESS 6 1,110204,1,1.33,0.3,0,0.0,7,1.0297045,-25.240109,69.0,1,1.1,0.9,27.48,0.0,0,0
CYPRESS 7 1,110205,1,3.69,0.6,0,0.0,7,1.0226311,-25.365195,69.0,1,1.1,0.9,27.49,0.0,0,0
KATY 18 1,110206,1,5.8,1.5,0,10.6,7,1.0292195,-24.372969,69.0,1,1.1,0.9,27.46,0.01,0,0
CYPRESS 8 1,110207,1,3.89,0.83,0,0.0,7,1.0292963,-25.416856,69.0,1,1.1,0.9,27.48,0.0,0,0
CYPRESS 9 1,110208,1,5.3,0.75,0,0.0,7,1.0197688,-25.196776,69.0,1,1.1,0.9,27.47,0.0,0,0
KATY 19 1,110209,1,8.0,2.94,0,0.0,7,1.0275301,-25.248403,69.0,1,1.1,0.9,27.47,0.0,0,0
KATY 20 1,110210,1,7.5,1.8,0,0.0,7,1.0268852,-24.936626,69.0,1,1.1,0.9,27.46,0.0,0,0
CYPRESS 10 1,110211,1,5.3,1.95,0,0.0,7,1.0224443,-24.724874,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 21 1,110212,1,63.7,41.6,0,0.0,7,1.0042994,-19.482255,138.0,1,1.1,0.9,27.46,0.02,0,0
KATY 21 2,110213,1,6.8,2.34,0,0.0,7,1.0294328,-24.244283,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 22 1,110214,1,4.9,1.73,0,0.0,7,1.0266987,-24.609098,69.0,1,1.1,0.9,27.45,0.01,0,0
KATY 23 1,110215,1,5.4,1.43,0,0.0,7,1.0290654,-24.672857,69.0,1,1.1,0.9,27.46,0.01,0,0
CYPRESS 11 1,110216,1,8.7,2.34,0,0.0,7,1.0204687,-25.090699,69.0,1,1.1,0.9,27.47,0.0,0,0
CYPRESS 12 1,110217,1,7.0,2.11,0,0.0,7,1.0248024,-24.563175,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 24 1,110218,1,4.33,1.2,0,0.0,7,1.0297345,-24.607333,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 25 1,110219,1,3.69,1.13,0,0.0,7,1.0289312,-24.493626,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 26 1,110220,1,3.89,0.75,0,0.0,7,1.0298491,-24.717247,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 27 1,110221,1,1.95,0.45,0,0.0,7,1.0333118,-24.562876,69.0,1,1.1,0.9,27.47,0.01,0,0
CYPRESS 13 1,110222,1,3.39,1.2,0,0.0,7,1.0342318,-25.001541,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 28 1,110223,1,7.4,2.64,0,0.0,7,1.0297728,-24.844877,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 29 1,110224,1,3.8,1.2,0,86.4,7,1.0337413,-25.534532,69.0,1,1.1,0.9,27.48,0.0,0,0
KATY 30 1,110225,1,5.6,0.15,0,0.0,7,1.0315494,-24.887212,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 31 1,110226,1,6.0,1.05,0,0.0,7,1.0285425,-24.487799,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 32 1,110227,1,2.49,0.45,0,0.0,7,1.029771,-24.402999,69.0,1,1.1,0.9,27.45,0.01,0,0
KATY 33 1,110228,1,3.09,0.9,0,0.0,7,1.027153,-24.230627,69.0,1,1.1,0.9,27.45,0.01,0,0
KATY 34 1,110229,1,4.6,1.13,0,0.0,7,1.0244737,-25.35827,69.0,1,1.1,0.9,27.48,0.0,0,0
KATY 35 1,110230,1,2.18,0.6,0,0.0,7,1.0265843,-25.326226,69.0,1,1.1,0.9,27.47,0.0,0,0
CYPRESS 14 1,110231,1,1.8,0.38,0,0.0,7,1.0199938,-24.622698,69.0,1,1.1,0.9,27.47,0.01,0,0
CYPRESS 15 1,110232,1,6.2,1.8,0,0.0,7,1.0191379,-24.70758,69.0,1,1.1,0.9,27.47,0.01,0,0
CYPRESS 16 1,110233,1,2.86,0.83,0,0.0,7,1.0213776,-24.445804,69.0,1,1.1,0.9,27.47,0.01,0,0
CYPRESS 17 1,110234,1,3.24,0.83,0,0.0,7,1.0274999,-24.954159,69.0,1,1.1,0.9,27.47,0.01,0,0
CYPRESS 18 1,110235,1,5.0,0.15,0,0.0,7,1.0187691,-24.79924,69.0,1,1.1,0.9,27.47,0.01,0,0
CYPRESS 19 1,110236,1,3.01,0.75,0,0.0,7,1.0243176,-24.47993,69.0,1,1.1,0.9,27.47,0.01,0,0
CYPRESS 20 1,110237,1,1.32,0.38,0,0.0,7,1.0237379,-25.190092,69.0,1,1.1,0.9,27.47,0.0,0,0
CYPRESS 21 1,110238,1,6.1,1.95,0,0.0,7,1.0259985,-24.415404,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 36 1,110239,1,4.33,1.2,0,0.0,7,1.0282882,-24.349136,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 37 1,110240,1,5.7,1.35,0,0.0,7,1.0290709,-24.563528,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 38 1,110241,1,1.95,0.38,0,0.0,7,1.0317281,-24.855058,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 39 1,110242,1,4.6,1.58,0,0.0,7,1.0309699,-24.708267,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 40 1,110243,1,4.8,1.43,0,0.0,7,1.0322983,-24.554775,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 41 1,110244,1,4.25,1.43,0,0.0,7,1.032771,-24.681986,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 42 1,110245,1,5.4,0.98,0,0.0,7,1.0250954,-24.891374,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 43 1,110246,1,6.5,1.95,0,0.0,7,1.0243331,-24.956151,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 44 1,110247,1,4.25,0.68,0,0.0,7,1.0316899,-24.783301,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 45 1,110248,1,5.6,0.98,0,0.0,7,1.0286745,-24.852921,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 46 1,110249,1,5.6,0.9,0,0.0,7,1.0312441,-24.724904,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 47 1,110250,1,4.5,1.28,0,0.0,7,1.0249811,-24.550933,69.0,1,1.1,0.9,27.45,0.01,0,0
KATY 48 1,110251,1,5.0,1.05,0,0.0,7,1.0261228,-24.802917,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 49 1,110252,1,2.79,0.38,0,84.0,7,1.0367231,-25.329973,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 50 1,110253,1,4.25,0.38,0,0.0,7,1.0296816,-25.183165,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 51 1,110254,1,5.7,0.75,0,0.0,7,1.0327916,-25.073558,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 52 1,110255,1,7.6,0.98,0,0.0,7,1.0261303,-25.049384,69.0,1,1.1,0.9,27.46,0.0,0,0
KATY 53 1,110256,1,5.6,1.88,0,0.0,7,1.0267082,-25.179196,69.0,1,1.1,0.9,27.47,0.0,0,0
KATY 54 1,110257,1,5.7,1.28,0,0.0,7,1.0245936,-24.713502,69.0,1,1.1,0.9,27.45,0.01,0,0
KATY 55 1,110258,1,2.26,0.68,0,0.0,7,1.0290382,-24.681393,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 56 1,110259,1,7.2,1.13,0,0.0,7,1.0339858,-24.865995,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 57 1,110260,1,1.14,0.15,0,0.0,7,1.025139,-25.10581,69.0,1,1.1,0.9,27.46,0.0,0,0
CYPRESS 22 1,110261,1,8.9,2.56,0,0.0,7,1.0200712,-25.173521,69.0,1,1.1,0.9,27.48,0.0,0,0
CYPRESS 23 1,110262,1,0.0,0.0,0,0.0,7,1.0155249,-20.92244,138.0,1,1.1,0.9,27.49,-0.01,0,0
CYPRESS 23 2,110263,1,8.9,2.64,0,0.0,7,1.0199171,-25.106214,69.0,1,1.1,0.9,27.48,0.0,0,0
CYPRESS 24 1,110264,1,4.6,0.9,0,0.0,7,1.0265339,-25.286425,69.0,1,1.1,0.9,27.48,0.0,0,0
KATY 58 1,110265,1,7.4,0.22,0,0.0,7,1.0227368,-24.976995,69.0,1,1.1,0.9,27.47,0.0,0,0
KATY 59 1,110266,1,7.2,0.53,0,42.02,7,1.0347476,-24.689895,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 60 1,110267,1,6.7,1.65,0,102.7,7,1.0370259,-25.062189,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 61 1,110268,1,16.1,8.73,0,0.0,7,1.0290162,-25.503964,69.0,1,1.1,0.9,27.48,0.0,0,0
CYPRESS 25 1,110269,1,6.8,1.8,0,0.0,7,1.0195498,-25.320433,69.0,1,1.1,0.9,27.48,0.0,0,0
CYPRESS 26 1,110270,1,4.25,1.05,0,0.0,7,1.0184697,-24.766175,69.0,1,1.1,0.9,27.47,0.01,0,0
KATY 62 1,110271,1,6.8,1.8,0,0.0,7,1.0272495,-24.103085,69.0,1,1.1,0.9,27.45,0.01,0,0
KATY 63 1,110272,1,8.0,1.05,0,0.0,7,1.0289553,-24.466166,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 64 1,110273,1,0.0,0.0,0,0.0,7,1.023837,-23.194049,138.0,1,1.1,0.9,27.45,0.01,0,0
KATY 64 2,110274,1,7.6,1.88,0,0.0,7,1.0288449,-24.345515,69.0,1,1.1,0.9,27.46,0.01,0,0
CYPRESS 27 1,110275,1,9.3,2.49,0,0.0,7,1.0251672,-25.398034,69.0,1,1.1,0.9,27.47,0.0,0,0
KATY 65 1,110276,1,5.1,1.05,0,41.4,7,1.033629,-24.702434,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 66 1,110277,1,10.59,1.5,0,0.0,7,1.0255355,-25.420614,69.0,1,1.1,0.9,27.48,0.0,0,0
CYPRESS 28 1,110278,1,11.46,2.48,0,0.0,7,1.0195252,-25.051522,69.0,1,1.1,0.9,27.47,0.0,0,0
KATY 67 1,110279,1,1.06,0.08,0,0.0,7,1.0304963,-24.362335,69.0,1,1.1,0.9,27.47,0.01,0,0
CYPRESS 29 1,110280,1,2.41,0.6,0,0.0,7,1.0237256,-25.435618,69.0,1,1.1,0.9,27.48,0.0,0,0
CYPRESS 30 1,110281,1,1.65,0.15,0,0.0,7,1.0241519,-25.290343,69.0,1,1.1,0.9,27.49,0.0,0,0
KATY 68 1,110282,1,1.05,0.15,0,0.0,7,1.0292371,-24.33861,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 69 1,110283,1,1.8,0.53,0,0.0,7,1.0303659,-24.766735,69.0,1,1.1,0.9,27.46,0.01,0,0
KATY 70 1,110284,1,1.06,0.38,0,0.0,7,1.0278804,-24.309738,69.0,1,1.1,0.9,27.45,0.01,0,0
KATY 71 1,110285,1,0.75,0.22,0,0.0,7,1.0321966,-24.480215,69.0,1,1.1,0.9,27.47,0.01,0,0
CYPRESS 31 1,110286,1,1.18,0.38,0,0.0,7,1.0255121,-25.485488,69.0,1,1.1,0.9,27.48,0.0,0,0
KATY 72 1,110287,1,0.9,0.3,0,0.0,7,1.0293925,-24.537671,69.0,1,1.1,0.9,27.46,0.01,0,0
HITCHCOCK 1 1,110288,1,5.6,1.35,0,0.0,7,1.0184426,-23.746,69.0,1,1.1,0.9,27.69,0.0,0,0
HITCHCOCK 2 1,110289,1,0.0,0.0,0,0.0,7,1.0194986,-24.621194,138.0,1,1.1,0.9,27.69,0.0,0,0
HITCHCOCK 2 2,110290,1,14.0,2.86,0,0.0,7,1.0234721,-25.18004,69.0,1,1.1,0.9,27.69,0.0,0,0
HITCHCOCK 3 1,110291,1,0.0,0.0,0,0.0,7,1.0174214,-24.201943,138.0,1,1.1,0.9,27.69,0.0,0,0
HITCHCOCK 3 2,110292,1,7.3,2.41,0,0.0,7,1.0181655,-24.185021,69.0,1,1.1,0.9,27.69,0.0,0,0
NEW CANEY 1 1,110293,1,0.0,0.0,0,0.0,7,1.0109977,-25.949082,138.0,1,1.1,0.9,27.53,-0.01,0,0
NEW CANEY 1 2,110294,1,12.6,0.9,0,0.0,7,1.0116004,-26.394853,69.0,1,1.1,0.9,27.52,-0.01,0,0
SPLENDORA 1 1,110295,1,0.0,0.0,0,33.3,7,1.0361777,-22.655935,138.0,1,1.1,0.9,27.51,-0.03,0,0
SPLENDORA 1 2,110296,1,19.2,3.31,0,0.0,7,1.0144337,-26.306903,69.0,1,1.1,0.9,27.52,-0.02,0,0
SPLENDORA 1 3,110297,1,0.0,0.0,0,0.0,7,1.0279669,-23.996072,13.8,1,1.1,0.9,27.51,-0.02,0,0
SPLENDORA 1 4,110298,1,0.0,0.0,0,0.0,7,1.0279669,-23.996072,1.0,1,1.1,0.9,27.51,-0.02,0,0
SPLENDORA 2 1,110299,1,8.8,1.73,0,0.0,7,1.01239,-25.951569,69.0,1,1.1,0.9,27.51,-0.01,0,0
PORTER 1 1,110300,1,9.0,1.8,0,0.0,7,1.0078796,-26.492388,69.0,1,1.1,0.9,27.52,-0.01,0,0
PORTER 2 1,110301,1,9.8,0.83,0,0.0,7,1.0244497,-27.317333,69.0,1,1.1,0.9,27.53,-0.01,0,0
SPLENDORA 3 1,110302,1,4.25,0.6,0,0.0,7,1.0186384,-26.109465,69.0,1,1.1,0.9,27.53,-0.01,0,0
SPLENDORA 4 1,110303,1,5.7,1.2,0,0.0,7,1.0137346,-26.340544,69.0,1,1.1,0.9,27.52,-0.02,0,0
NEW CANEY 2 1,110304,1,8.1,0.98,0,0.0,7,1.011901,-26.47371,69.0,1,1.1,0.9,27.52,-0.01,0,0
NEW CANEY 3 1,110305,1,12.3,1.5,0,0.0,7,1.015802,-27.17468,69.0,1,1.1,0.9,27.54,-0.01,0,0
PORTER 3 1,110306,1,11.8,3.98,0,80.1,7,1.0397507,-28.070134,69.0,1,1.1,0.9,27.53,-0.01,0,0
HUFFMAN 1 1,110307,1,2.03,0.22,0,0.0,7,1.0182798,-27.170318,69.0,1,1.1,0.9,27.54,-0.01,0,0
SPLENDORA 5 1,110308,1,5.0,0.45,0,0.0,7,1.0220051,-25.314058,69.0,1,1.1,0.9,27.52,-0.02,0,0
NEW CANEY 4 1,110309,1,0.0,0.0,0,0.0,7,1.0115866,-25.608624,138.0,1,1.1,0.9,27.53,0.0,0,0
NEW CANEY 4 2,110310,1,23.8,5.0,0,0.0,7,1.0187237,-26.837774,69.0,1,1.1,0.9,27.53,-0.01,0,0
PORTER 4 1,110311,1,11.1,3.46,0,0.0,7,1.0245746,-27.888348,69.0,1,1.1,0.9,27.53,-0.01,0,0
PORTER 5 1,110312,1,2.49,0.68,0,0.0,7,1.012741,-26.626226,69.0,1,1.1,0.9,27.52,-0.01,0,0
BELLAIRE 1 1,110313,1,37.9,12.5,0,0.0,7,0.9947573,-27.587537,69.0,1,1.1,0.9,27.69,0.0,0,0
BELLAIRE 2 1,110314,1,28.1,9.2,0,0.0,7,0.9958935,-26.536904,69.0,1,1.1,0.9,27.68,0.0,0,0
HOUSTON 4 1,110315,1,35.0,6.9,0,0.0,7,0.9915048,-27.462217,69.0,1,1.1,0.9,27.58,0.0,0,0
BELLAIRE 3 1,110316,1,16.2,2.79,0,0.0,7,0.9958186,-26.478887,69.0,1,1.1,0.9,27.68,0.0,0,0
BELLAIRE 4 1,110317,1,0.0,0.0,0,0.0,7,0.9870386,-24.177494,138.0,1,1.1,0.9,27.7,0.0,0,0
BELLAIRE 4 2,110318,1,43.7,4.5,0,0.0,7,0.9911082,-26.676055,69.0,1,1.1,0.9,27.6,0.0,0,0
BELLAIRE 5 1,110319,1,34.9,11.2,0,0.0,7,0.9933692,-25.276215,69.0,1,1.1,0.9,27.65,0.0,0,0
BELLAIRE 6 1,110320,1,37.3,12.6,0,0.0,7,1.0083555,-25.872743,69.0,1,1.1,0.9,27.58,0.0,0,0
BELLAIRE 7 1,110321,1,38.4,11.8,0,0.0,7,0.9926368,-25.806873,69.0,1,1.1,0.9,27.66,0.0,0,0
BELLAIRE 8 1,110322,1,37.9,11.2,0,0.0,7,0.9915168,-26.491119,69.0,1,1.1,0.9,27.58,0.0,0,0
BELLAIRE 9 1,110323,1,34.1,8.6,0,0.0,7,0.9926466,-26.336671,69.0,1,1.1,0.9,27.67,0.0,0,0
BELLAIRE 10 1,110324,1,19.4,5.6,0,0.0,7,1.0034462,-25.813063,69.0,1,1.1,0.9,27.6,0.0,0,0
BELLAIRE 11 1,110325,1,0.0,0.0,0,0.0,7,0.9916847,-23.245053,138.0,1,1.1,0.9,27.73,0.0,0,0
BELLAIRE 11 2,110326,1,48.0,13.6,0,0.0,7,0.9911061,-25.018779,69.0,1,1.1,0.9,27.64,0.0,0,0
BELLAIRE 12 1,110327,1,34.9,12.3,0,0.0,7,0.9954632,-25.402695,69.0,1,1.1,0.9,27.65,0.0,0,0
BELLAIRE 13 1,110328,1,30.8,10.3,0,0.0,7,0.9909849,-24.762579,69.0,1,1.1,0.9,27.6,0.0,0,0
BELLAIRE 14 1,110329,1,0.0,0.0,0,0.0,7,1.0144945,-22.891472,138.0,1,1.1,0.9,27.5,0.0,0,0
BELLAIRE 14 2,110330,1,38.4,13.7,0,0.0,7,0.9981096,-25.825156,69.0,1,1.1,0.9,27.56,0.0,0,0
BELLAIRE 15 1,110331,1,0.0,0.0,0,0.0,7,1.0112802,-24.17262,138.0,1,1.1,0.9,27.74,0.0,0,0
BELLAIRE 15 2,110332,1,40.4,8.8,0,0.0,7,0.999492,-26.634826,69.0,1,1.1,0.9,27.7,0.0,0,0
BELLAIRE 16 1,110333,1,1.28,0.15,0,0.0,7,0.9986552,-26.375512,69.0,1,1.1,0.9,27.55,0.0,0,0
BELLAIRE 17 1,110334,1,0.0,0.0,0,0.0,7,1.0137121,-25.426182,138.0,1,1.1,0.9,27.69,0.0,0,0
BELLAIRE 17 2,110335,1,57.9,19.4,0,0.0,7,0.9934327,-27.626603,69.0,1,1.1,0.9,27.69,0.0,0,0
BELLAIRE 18 1,110336,1,0.0,0.0,0,0.0,7,1.0158699,-24.217763,138.0,1,1.1,0.9,27.74,0.0,0,0
BELLAIRE 18 2,110337,1,66.5,12.33,0,0.0,7,1.005662,-26.616902,69.0,1,1.1,0.9,27.7,0.0,0,0
BELLAIRE 19 1,110338,1,110.6,79.6,0,0.0,7,0.9874266,-23.927675,138.0,1,1.1,0.9,27.71,0.0,0,0
BELLAIRE 19 2,110339,1,46.4,6.1,0,0.0,7,0.9991139,-25.537531,69.0,1,1.1,0.9,27.62,0.0,0,0
ALVIN 1 1,110340,1,176.9,16.8,0,0.0,7,0.9965317,-24.742035,138.0,1,1.1,0.9,27.73,0.0,0,0
ALVIN 1 2,110341,1,48.1,16.9,0,0.0,7,0.9910418,-27.202798,69.0,1,1.1,0.9,27.71,0.0,0,0
ALVIN 1 3,110342,1,0.0,0.0,0,0.0,7,0.9942247,-25.817582,24.0,1,1.1,0.9,27.72,0.0,0,0
ALVIN 1 4,110343,1,0.0,0.0,0,0.0,7,0.9942247,-25.817582,1.0,1,1.1,0.9,27.72,0.0,0,0
ALVIN 2 1,110344,1,10.9,2.26,0,0.0,7,1.0079287,-26.904426,69.0,1,1.1,0.9,27.69,0.0,0,0
MANVEL 1 1,110345,1,20.3,4.16,0,0.0,7,0.9936372,-27.118494,69.0,1,1.1,0.9,27.7,0.0,0,0
MANVEL 2 1,110346,1,5.7,1.88,0,0.0,7,0.9960135,-24.354453,69.0,1,1.1,0.9,27.72,0.0,0,0
ALVIN 3 1,110347,1,9.3,1.43,0,0.0,7,0.9999037,-22.65341,69.0,1,1.1,0.9,27.73,0.0,0,0
LIVERPOOL 1 1,110348,1,8.2,1.28,0,0.0,7,1.0182084,-25.94617,69.0,1,1.1,0.9,27.7,0.0,0,0
ALVIN 4 1,110349,1,2.64,0.53,0,0.0,7,1.0028022,-26.766845,69.0,1,1.1,0.9,27.7,0.0,0,0
FRIENDSWOOD 1 1,110350,1,18.3,3.54,0,31.5,7,1.0254319,-28.939011,69.0,1,1.1,0.9,27.67,0.0,0,0
LIVERPOOL 2 1,110351,1,3.24,1.05,0,52.3,7,1.0377496,-24.525694,69.0,1,1.1,0.9,27.7,0.0,0,0
LIVERPOOL 3 1,110352,1,3.16,0.68,0,0.0,7,1.0002988,-21.796428,69.0,1,1.1,0.9,27.73,0.0,0,0
CONROE 1 1,110353,1,0.0,0.0,0,0.0,7,1.0130154,-24.273926,138.0,1,1.1,0.9,27.5,-0.01,0,0
CONROE 1 2,110354,1,34.9,8.9,0,0.0,7,1.0074906,-25.926024,69.0,1,1.1,0.9,27.5,-0.01,0,0
CONROE 2 1,110355,1,34.3,8.59,0,0.0,7,1.0200061,-26.228917,69.0,1,1.1,0.9,27.49,-0.01,0,0
CONROE 3 1,110356,1,18.8,0.83,0,0.0,7,1.0192449,-26.207942,69.0,1,1.1,0.9,27.49,-0.01,0,0
CONROE 4 1,110357,1,0.0,0.0,0,0.0,7,1.0322931,-22.257576,138.0,1,1.1,0.9,27.51,-0.03,0,0
CONROE 4 2,110358,1,10.9,3.54,0,0.0,7,1.0241516,-24.036803,69.0,1,1.1,0.9,27.51,-0.03,0,0
CONROE 5 1,110359,1,12.9,3.61,0,0.0,7,1.0235407,-26.106018,69.0,1,1.1,0.9,27.49,-0.01,0,0
CONROE 6 1,110360,1,8.0,1.5,0,0.0,7,1.016022,-22.773222,69.0,1,1.1,0.9,27.51,-0.03,0,0
CONROE 7 1,110361,1,4.33,0.9,0,0.0,7,1.0194907,-23.454845,69.0,1,1.1,0.9,27.51,-0.03,0,0
CONROE 8 1,110362,1,11.5,3.89,0,0.0,7,1.0044785,-26.381081,69.0,1,1.1,0.9,27.51,-0.01,0,0
SPLENDORA 6 1,110363,1,4.8,1.58,0,0.0,7,1.0174937,-25.028154,69.0,1,1.1,0.9,27.51,-0.02,0,0
CONROE 9 1,110364,1,54.8,10.1,0,149.4,7,1.0252469,-26.437238,69.0,1,1.1,0.9,27.49,-0.01,0,0
CONROE 10 1,110365,1,0.0,0.0,0,0.0,7,1.0133798,-25.044106,138.0,1,1.1,0.9,27.49,-0.01,0,0
CONROE 10 2,110366,1,42.8,8.8,0,0.0,7,1.0230398,-26.293659,69.0,1,1.1,0.9,27.49,-0.01,0,0
TOMBALL 1 1,110367,1,20.5,2.26,0,117.6,7,1.0371446,-26.788789,69.0,1,1.1,0.9,27.49,-0.01,0,0
TOMBALL 2 1,110368,1,0.0,0.0,0,0.0,7,1.0152386,-24.899026,138.0,1,1.1,0.9,27.49,0.0,0,0
TOMBALL 2 2,110369,1,21.7,7.8,0,0.0,7,1.0241484,-26.211764,69.0,1,1.1,0.9,27.49,0.0,0,0
MAGNOLIA 1 1,110370,1,24.3,7.4,0,0.0,7,1.0036331,-24.569125,69.0,1,1.1,0.9,27.48,0.0,0,0
MAGNOLIA 2 1,110371,1,12.9,0.83,0,0.0,7,1.0069244,-23.654253,69.0,1,1.1,0.9,27.48,0.0,0,0
TOMBALL 3 1,110372,1,10.1,3.01,0,0.0,7,1.0159168,-26.193907,69.0,1,1.1,0.9,27.49,0.0,0,0
MAGNOLIA 3 1,110373,1,9.7,0.38,0,0.0,7,1.0097305,-21.85615,69.0,1,1.1,0.9,27.48,-0.01,0,0
MAGNOLIA 4 1,110374,1,18.9,3.24,0,0.0,7,1.0085518,-26.024005,69.0,1,1.1,0.9,27.49,-0.01,0,0
MAGNOLIA 5 1,110375,1,0.0,0.0,0,0.0,7,1.0119484,-24.087325,138.0,1,1.1,0.9,27.48,0.0,0,0
MAGNOLIA 5 2,110376,1,19.5,6.0,0,0.0,7,1.0054256,-25.117105,69.0,1,1.1,0.9,27.48,0.0,0,0
CONROE 11 1,110377,1,11.9,3.8,0,0.0,7,1.0165842,-26.357446,69.0,1,1.1,0.9,27.49,-0.01,0,0
CONROE 12 1,110378,1,15.7,1.88,0,0.0,7,1.014727,-26.372381,69.0,1,1.1,0.9,27.49,-0.01,0,0
TOMBALL 4 1,110379,1,18.6,6.1,0,0.0,7,1.005174,-25.713531,69.0,1,1.1,0.9,27.49,0.0,0,0
TOMBALL 5 1,110380,1,13.8,4.8,0,0.0,7,1.0188394,-26.411509,69.0,1,1.1,0.9,27.49,-0.01,0,0
TOMBALL 6 1,110381,1,0.0,0.0,0,0.0,7,1.0070775,-24.775537,138.0,1,1.1,0.9,27.49,-0.01,0,0
TOMBALL 6 2,110382,1,35.2,6.6,0,0.0,7,1.0144589,-26.093045,69.0,1,1.1,0.9,27.49,-0.01,0,0
MAGNOLIA 6 1,110383,1,0.0,0.0,0,0.0,7,1.0090844,-24.56677,138.0,1,1.1,0.9,27.49,-0.01,0,0
MAGNOLIA 6 2,110384,1,30.5,10.7,0,0.0,7,1.0074778,-25.865342,69.0,1,1.1,0.9,27.49,-0.01,0,0
NEW WAVERLY 1 1,110385,1,5.7,0.75,0,0.0,7,1.0401252,-12.991601,138.0,1,1.1,0.9,27.5,-0.03,0,0
WILLIS 1 1,110386,1,4.07,0.38,0,0.0,7,1.0208193,-20.267901,138.0,1,1.1,0.9,27.5,-0.02,0,0
HIGHLANDS 1 1,110387,1,0.0,0.0,0,0.0,7,1.0190958,-23.592373,138.0,1,1.1,0.9,27.58,0.0,0,0
HIGHLANDS 1 2,110388,1,31.8,8.8,0,0.0,7,1.0223659,-26.925958,69.0,1,1.1,0.9,27.6,0.0,0,0
BAYTOWN 1 1,110389,1,33.1,11.9,0,0.0,7,1.0020074,-26.693692,69.0,1,1.1,0.9,27.59,0.0,0,0
BAYTOWN 2 1,110390,1,51.5,21.1,0,0.0,7,1.0010741,-25.755825,69.0,1,1.1,0.9,27.58,0.0,0,0
BAYTOWN 3 1,110391,1,31.8,3.98,0,0.0,7,1.0043217,-25.900818,69.0,1,1.1,0.9,27.59,0.0,0,0
BAYTOWN 4 1,110392,1,0.0,0.0,0,0.0,7,1.0156371,-22.183388,138.0,1,1.1,0.9,27.58,0.0,0,0
BAYTOWN 4 2,110393,1,65.7,16.93,0,0.0,7,1.0102459,-24.358162,69.0,1,1.1,0.9,27.58,0.0,0,0
MONT BELVIEU 1 1,110394,1,23.4,6.8,0,0.0,7,0.9875984,-29.170015,69.0,1,1.1,0.9,27.59,0.0,0,0
MONT BELVIEU 2 1,110395,1,0.0,0.0,0,0.0,7,0.9972282,-25.45966,138.0,1,1.1,0.9,27.58,0.0,0,0
MONT BELVIEU 2 2,110396,1,22.0,3.39,0,0.0,7,0.989309,-28.838571,69.0,1,1.1,0.9,27.59,0.0,0,0
MONT BELVIEU 2 3,110397,1,0.0,0.0,0,0.0,7,0.9935931,-26.839416,18.0,1,1.1,0.9,27.59,0.0,0,0
MONT BELVIEU 2 4,110398,1,0.0,0.0,0,0.0,7,0.9935931,-26.839416,1.0,1,1.1,0.9,27.59,0.0,0,0
